,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
4782,6,7,8,9,10,9,9,3,2,6,8,7,6,10,6,4,1
4783,3,8,4,6,4,7,8,12,1,7,5,8,3,8,0,8,3
4784,2,3,2,2,1,3,11,3,5,11,10,5,1,11,1,6,17
4785,5,5,6,7,3,6,11,9,4,7,3,8,3,7,6,11,6
4786,5,6,7,4,5,9,6,3,6,10,4,7,3,8,3,9,3
4787,4,8,6,6,4,5,13,7,2,12,6,2,1,10,3,8,1
4788,8,11,11,8,9,8,6,1,6,9,5,9,7,7,6,9,11
4789,4,11,5,8,5,9,6,2,5,11,4,9,1,6,2,5,25
4790,5,9,6,6,6,8,6,8,5,7,6,9,3,8,4,5,20
4791,2,3,3,4,2,8,8,5,2,7,8,10,2,9,4,8,14
4792,4,11,5,8,3,7,6,9,8,6,6,11,2,8,5,11,23
4793,4,6,5,5,5,7,8,4,7,6,4,8,4,8,5,5,8
4794,5,11,7,8,7,8,7,5,4,7,7,8,6,8,8,3,17
4795,4,9,5,6,4,5,8,7,6,9,8,14,2,10,4,10,22
4796,3,3,3,4,1,3,6,7,2,7,6,11,3,8,2,11,11
4797,8,8,8,6,5,4,11,3,3,9,9,7,8,11,2,6,19
4798,3,10,5,7,3,4,9,6,6,6,8,14,1,8,4,10,22
4799,5,8,6,7,3,8,8,8,7,5,7,9,3,7,5,10,14
4800,5,8,5,6,4,7,8,13,1,7,5,8,3,8,0,8,3
4801,6,11,7,9,5,8,7,9,6,7,5,10,4,8,5,5,13
4802,6,10,6,5,4,7,10,4,3,12,5,3,4,11,5,7,1
4803,6,9,8,8,10,7,6,5,5,7,6,8,7,10,8,9,9
4804,6,11,9,8,5,8,9,4,7,13,6,6,5,7,4,6,4
4805,5,8,7,6,4,5,8,2,7,10,9,10,3,8,3,7,11
4806,3,9,5,7,8,9,8,5,4,7,6,6,4,7,8,6,8
4807,4,3,5,4,2,7,7,8,8,7,6,8,3,8,4,8,13
4808,9,10,9,8,3,4,9,6,9,13,12,9,3,9,1,7,20
4809,7,9,8,4,3,9,6,4,4,13,2,7,6,8,0,7,5
4810,7,9,7,7,4,3,10,2,7,11,11,7,1,11,2,5,17
4811,4,7,4,5,3,7,8,4,7,10,5,7,2,7,4,8,2
4812,8,13,5,8,2,8,6,7,7,12,5,9,2,10,5,9,22
4813,4,8,5,6,6,7,6,3,4,8,6,11,5,9,3,8,22
4814,2,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,18
4815,3,5,4,4,3,4,11,3,6,11,9,6,1,10,3,6,4
4816,4,8,5,5,1,7,7,4,4,7,6,8,3,8,4,8,16
4817,4,10,5,7,5,6,7,6,9,6,4,10,3,8,6,9,12
4818,4,10,5,8,5,7,7,6,7,7,7,5,6,8,3,7,8
4819,2,4,3,3,2,8,7,7,5,7,7,8,2,9,9,8,2
4820,5,10,6,8,3,8,6,8,9,6,5,11,2,8,6,10,23
4821,5,9,7,7,9,8,9,5,3,7,6,6,9,8,9,7,3
4822,3,7,3,4,2,7,8,14,1,7,5,8,3,8,0,8,3
4823,5,7,6,9,9,8,8,7,3,7,7,8,9,11,6,4,17
4824,3,4,3,6,1,0,1,6,6,0,0,6,0,8,0,8,15
4825,5,10,6,8,6,7,7,13,1,6,6,8,6,9,0,6,5
4826,4,6,5,4,4,7,9,5,6,10,6,6,2,8,6,8,24
4827,4,9,7,7,7,5,8,2,4,10,8,7,8,10,4,4,4
4828,5,6,6,6,5,6,7,6,7,9,7,9,4,7,5,5,13
4829,5,5,6,8,4,7,7,12,2,7,9,8,8,6,0,8,7
4830,2,3,4,2,1,9,6,3,7,10,4,8,1,8,5,10,2
4831,4,9,5,7,4,7,8,13,1,7,5,8,3,8,0,8,3
4832,2,4,4,3,2,8,9,3,4,12,4,3,1,10,3,8,1
4833,1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,8,5
4834,6,11,6,6,3,9,5,4,4,13,6,9,3,10,3,8,2
4835,2,3,4,1,2,8,7,2,5,10,5,6,1,8,4,9,24
4836,7,10,5,5,2,7,8,5,7,10,6,8,1,9,7,8,12
4837,3,4,4,6,1,11,2,11,3,12,9,14,1,6,0,8,25
4838,4,4,5,6,3,8,6,5,9,5,6,8,0,8,9,8,2
4839,2,6,4,4,2,8,2,2,2,7,2,8,2,6,3,6,10
4840,3,4,4,3,2,7,7,3,9,6,6,8,3,8,6,8,16
4841,4,10,6,8,4,7,7,4,9,6,6,8,3,8,7,7,16
4842,4,7,6,5,4,7,9,6,6,7,6,6,6,8,1,6,5
4843,3,6,5,4,1,8,8,4,2,7,14,8,3,9,0,8,9
4844,8,11,10,8,13,7,7,7,4,7,5,8,7,11,9,8,7
4845,8,12,7,6,6,8,8,4,5,9,5,7,7,5,8,7,24
4846,3,6,5,4,4,6,7,5,5,7,5,8,3,7,6,12,3
4847,3,4,3,2,2,8,8,6,5,7,6,7,2,8,9,8,2
4848,4,5,6,4,4,8,7,3,5,7,8,8,5,9,3,6,10
4849,3,7,5,5,6,7,5,3,3,6,5,7,3,8,9,3,2
4850,6,5,7,4,3,3,10,3,3,10,10,8,7,10,1,7,19
4851,5,8,6,10,9,8,9,3,2,6,8,7,6,10,6,4,1
4852,2,5,3,6,3,8,8,7,2,5,7,10,3,9,5,9,14
4853,2,6,4,4,2,7,8,3,8,6,6,6,3,8,7,7,16
4854,2,4,3,6,1,0,1,5,6,0,0,7,0,8,0,8,15
4855,8,10,11,8,5,4,8,4,9,12,12,11,3,8,4,5,11
4856,5,11,5,8,4,6,8,10,7,7,5,7,3,8,9,10,24
4857,6,7,8,5,5,7,7,3,7,10,7,9,3,8,3,7,3
4858,5,7,6,9,6,9,10,6,3,4,8,12,3,10,8,12,14
4859,4,9,6,6,4,5,10,6,5,10,8,3,1,10,4,6,1
4860,5,9,8,6,5,11,6,3,6,11,1,6,4,5,4,10,6
4861,8,10,6,5,3,6,11,5,3,12,4,4,4,10,4,8,1
4862,3,7,4,5,3,7,6,9,7,6,7,7,2,9,8,9,24
4863,1,0,2,0,0,8,3,2,0,7,2,8,2,6,1,8,10
4864,3,7,4,5,2,7,4,2,0,6,2,8,2,7,1,7,10
4865,2,1,2,1,0,5,7,8,1,7,6,11,3,8,2,11,11
4866,3,1,4,2,2,7,7,6,7,7,6,5,2,8,3,7,8
4867,3,8,4,6,5,6,7,3,6,8,7,10,4,10,8,10,12
4868,3,4,4,6,6,8,9,4,0,8,7,7,5,9,5,7,1
4869,5,11,7,8,5,4,9,6,7,9,11,10,3,9,1,8,20
4870,6,11,8,9,9,8,7,8,3,7,6,8,3,8,9,3,10
4871,3,9,6,7,5,8,5,0,4,6,3,7,2,7,4,5,10
4872,6,10,9,8,4,5,9,2,9,10,10,9,3,8,4,6,16
4873,4,9,5,7,3,8,8,6,9,5,6,6,0,8,9,7,2
4874,4,4,4,6,2,5,7,10,8,6,6,5,3,8,4,8,8
4875,3,3,5,2,2,7,8,1,8,10,7,8,2,8,3,7,16
4876,7,11,5,6,3,6,9,6,8,10,7,8,1,9,7,8,12
4877,8,10,9,8,4,3,9,6,8,12,11,9,3,9,1,7,20
4878,4,8,5,6,3,4,8,5,6,9,8,14,3,7,4,8,22
4879,9,11,10,8,7,5,7,5,9,9,6,9,8,9,6,1,20
4880,3,3,4,2,2,5,10,3,2,9,9,7,5,11,1,7,19
4881,1,8,1,6,2,7,7,0,7,7,6,8,0,8,3,8,18
4882,7,10,9,7,11,7,8,5,2,7,6,8,12,11,9,12,13
4883,7,15,7,8,4,5,9,3,5,13,8,7,3,7,4,7,2
4884,5,9,7,7,4,8,5,3,0,6,1,8,2,7,1,8,10
4885,4,4,5,6,2,7,6,7,8,6,6,9,2,8,6,11,23
4886,4,8,6,9,7,7,8,4,4,7,6,7,5,9,10,8,4
4887,3,4,5,3,2,7,6,1,6,10,6,10,3,8,3,8,11
4888,3,6,4,4,3,6,8,5,10,7,7,10,1,9,7,8,0
4889,2,4,4,3,2,7,8,2,8,11,7,9,2,8,4,8,12
4890,7,11,7,8,4,6,8,2,8,8,10,5,5,11,6,3,17
4891,4,5,5,3,2,6,8,6,7,7,10,9,3,9,0,8,20
4892,5,7,5,5,3,3,11,2,3,10,11,8,2,11,1,8,9
4893,5,8,7,6,4,6,9,2,4,9,8,8,6,7,2,7,5
4894,3,7,3,5,2,8,6,10,4,7,12,9,3,9,0,8,20
4895,4,6,4,7,4,7,9,5,3,7,9,11,3,9,7,8,14
4896,4,10,5,7,7,8,7,6,5,7,6,6,6,8,6,10,24
4897,5,10,4,6,2,9,7,3,6,13,4,5,2,9,4,10,18
4898,5,9,6,7,4,8,6,6,11,7,5,6,1,7,8,8,0
4899,6,8,8,6,5,10,6,3,7,10,3,7,4,9,4,10,3
4900,1,0,2,1,0,7,7,2,10,8,6,8,0,8,6,8,0
4901,5,7,6,5,4,7,10,8,5,5,8,11,5,9,4,7,13
4902,4,7,6,5,6,7,8,4,4,7,6,7,5,9,5,4,5
4903,4,10,6,8,3,8,8,9,8,6,7,10,3,8,4,8,13
4904,6,11,7,8,3,9,5,3,7,15,4,10,0,6,1,7,25
4905,3,9,6,7,4,11,3,1,2,8,3,9,4,5,3,8,10
4906,5,11,8,8,9,6,7,3,4,8,8,9,7,10,7,6,5
4907,6,6,8,9,8,7,9,3,2,8,8,6,8,11,6,5,1
4908,5,10,5,8,5,8,6,8,4,9,5,8,3,8,3,8,13
4909,2,5,4,4,2,10,6,2,6,12,4,9,1,6,1,7,25
4910,4,7,6,5,5,8,5,6,4,6,9,8,3,8,8,4,17
4911,2,4,4,2,2,8,8,4,4,9,5,7,2,7,3,10,6
4912,4,5,6,6,5,7,9,4,5,7,7,8,3,7,8,8,18
4913,5,9,5,4,2,8,7,4,3,13,7,7,3,10,3,7,2
4914,4,9,5,7,3,5,7,10,9,6,5,6,3,8,4,8,8
4915,2,7,4,5,2,6,11,5,4,10,8,3,1,10,4,6,1
4916,6,9,6,7,5,4,10,3,3,9,8,7,7,11,2,5,19
4917,2,3,3,2,2,8,7,1,7,11,5,8,2,8,4,10,12
4918,4,8,4,9,6,7,10,5,3,6,10,11,3,9,6,8,14
4919,4,10,5,7,4,7,5,3,0,7,1,8,2,7,3,8,10
4920,3,6,5,4,4,8,7,6,6,7,6,5,2,8,7,10,24
4921,3,3,4,2,1,5,11,3,7,11,9,4,1,10,2,5,21
4922,4,5,5,7,7,9,6,6,3,7,7,8,7,8,6,4,17
4923,4,8,5,6,5,7,6,13,2,7,7,8,3,8,0,8,3
4924,5,9,8,6,4,11,6,4,5,10,1,4,5,8,1,7,5
4925,4,5,5,8,2,7,5,14,5,7,14,8,3,9,0,8,20
4926,2,3,2,1,1,5,11,3,5,11,9,5,1,9,3,6,4
4927,4,9,6,7,4,8,7,4,9,6,7,8,4,6,8,9,16
4928,5,11,8,8,9,8,8,6,7,7,5,8,3,8,4,7,3
4929,2,1,2,2,1,7,7,7,4,7,6,8,2,8,2,7,13
4930,3,4,4,3,2,5,10,2,7,10,10,5,1,11,3,5,17
4931,6,9,6,6,4,5,7,6,6,9,8,10,2,8,5,9,23
4932,5,8,7,9,6,8,5,8,5,6,6,9,3,8,6,10,14
4933,1,0,1,0,0,7,6,10,4,7,11,8,3,10,0,8,20
4934,7,15,7,8,5,9,3,4,4,12,7,11,4,8,7,9,15
4935,4,9,6,8,5,8,9,7,4,6,9,9,3,8,7,10,14
4936,2,7,4,5,2,8,4,2,1,7,1,8,2,6,1,8,10
4937,4,9,7,7,6,7,8,4,1,7,9,8,7,11,0,8,19
4938,5,5,5,8,4,7,9,10,8,7,5,7,2,8,9,10,24
4939,1,1,3,2,1,8,2,2,2,8,2,8,1,6,2,7,10
4940,4,8,4,6,3,7,7,12,1,7,9,8,8,6,0,8,7
4941,3,6,4,4,2,6,7,5,6,11,8,12,1,9,3,9,22
4942,5,8,6,6,3,3,9,6,7,12,11,9,3,9,1,7,20
4943,4,8,5,6,4,7,7,8,4,7,6,8,3,8,3,8,13
4944,6,8,9,10,9,7,5,4,3,6,4,7,7,7,10,9,3
4945,3,7,4,5,3,6,10,3,5,10,9,6,2,10,3,6,4
4946,4,8,6,6,6,7,7,3,5,6,5,10,2,7,8,8,16
4947,3,6,5,7,4,8,8,4,5,7,7,7,3,9,9,11,25
4948,5,5,6,7,3,7,7,9,8,7,6,8,3,8,4,8,13
4949,7,11,9,8,7,6,9,4,7,5,8,10,6,10,1,8,20
4950,2,5,3,3,2,6,7,5,5,10,7,10,2,9,4,9,23
4951,5,6,7,4,4,5,11,3,2,9,8,7,9,13,2,5,19
4952,4,6,6,4,4,9,7,2,6,13,5,6,1,10,3,10,1
4953,4,9,6,7,7,9,7,4,4,7,6,6,5,10,6,5,5
4954,4,2,5,3,4,6,6,6,5,7,7,10,8,6,2,8,7
4955,5,11,5,8,4,3,13,7,1,11,6,3,0,10,3,8,1
4956,8,10,11,9,10,7,4,4,5,6,4,8,5,3,7,7,14
4957,2,7,4,5,2,7,7,4,8,6,6,8,3,8,6,8,16
4958,7,14,7,8,4,6,8,2,7,11,7,8,4,9,4,7,16
4959,4,8,5,6,3,4,5,1,9,7,2,11,0,7,3,7,15
4960,4,8,4,6,3,6,6,6,7,11,7,12,2,10,3,10,23
4961,2,7,3,5,1,5,7,7,8,7,6,14,1,8,4,9,22
4962,2,1,2,3,2,7,7,6,6,7,6,8,2,8,5,10,12
4963,8,13,6,7,4,9,7,5,6,9,5,4,4,10,6,5,17
4964,5,11,6,8,6,8,8,13,1,6,6,8,6,8,1,10,5
4965,4,10,7,8,4,4,9,1,8,10,12,10,1,11,2,7,17
4966,3,7,5,5,3,4,8,1,7,10,11,9,2,9,3,5,16
4967,1,3,2,2,1,10,7,1,5,11,4,8,0,7,0,7,25
4968,3,6,4,4,2,7,7,14,0,7,6,8,3,8,0,8,3
4969,3,4,4,6,2,9,8,6,9,5,5,6,0,8,9,7,2
4970,1,0,1,1,0,7,7,10,0,5,6,8,4,8,0,8,5
4971,6,10,8,8,5,7,7,9,4,7,6,8,3,8,4,8,13
4972,4,8,6,6,4,4,10,3,4,10,10,9,5,8,1,8,5
4973,4,8,6,6,4,9,6,1,8,10,3,7,3,9,4,9,16
4974,3,7,5,5,4,7,8,5,8,6,5,9,3,8,6,9,12
4975,2,1,3,2,1,4,10,3,5,10,8,5,0,9,3,7,1
4976,5,9,7,8,7,5,8,4,3,8,6,9,5,11,10,9,12
4977,3,5,5,4,2,6,8,3,4,10,7,8,5,8,1,8,5
4978,9,13,6,7,3,6,10,6,8,11,8,8,2,8,5,9,22
4979,2,3,2,1,1,7,9,5,5,6,9,9,3,10,1,8,20
4980,1,0,1,1,0,8,13,1,5,6,10,8,0,8,0,8,21
4981,3,10,4,7,2,3,7,6,11,7,6,15,0,8,7,7,12
4982,2,5,4,4,2,7,10,1,7,7,11,8,1,11,2,8,17
4983,6,10,6,5,4,12,3,6,2,12,2,10,5,3,3,10,10
4984,7,8,7,6,3,2,12,4,6,13,11,5,1,11,1,5,17
4985,5,5,5,8,3,5,10,10,4,7,5,8,3,7,6,11,6
4986,5,10,8,7,12,7,7,6,2,7,7,8,13,12,4,10,19
4987,4,9,6,7,4,10,3,2,2,8,2,10,4,4,3,8,10
4988,2,5,4,6,4,9,6,5,4,7,3,6,2,7,7,6,0
4989,2,5,3,4,2,8,7,7,4,9,6,8,2,8,2,8,13
4990,7,10,8,8,5,7,7,4,6,9,8,9,2,11,5,6,2
4991,7,15,7,9,5,9,6,5,6,12,3,7,5,7,6,10,8
4992,6,10,9,8,6,7,8,4,8,4,7,9,6,9,1,8,20
4993,5,9,6,7,3,7,6,9,8,7,5,8,3,8,4,8,13
4994,2,3,3,2,1,8,7,7,4,7,6,8,2,8,2,8,13
4995,2,3,4,2,2,8,11,3,1,6,8,8,6,12,0,7,19
4996,2,3,2,1,1,5,10,2,7,10,9,4,1,11,2,5,17
4997,4,9,6,6,6,6,7,3,5,6,5,9,6,10,7,5,6
4998,2,4,4,3,2,7,8,3,4,12,5,4,1,10,2,8,1
4999,6,11,7,8,6,7,7,8,7,6,5,10,2,7,5,11,23
5000,3,6,4,4,2,6,6,4,4,14,8,12,1,6,1,6,25
5001,4,8,7,6,4,4,8,2,8,10,12,10,3,8,4,5,16
5002,9,10,9,7,6,6,10,5,3,8,6,6,11,12,4,4,19
5003,5,11,5,8,4,4,7,5,6,11,9,14,2,10,4,7,22
5004,3,7,4,5,2,5,8,7,7,9,8,13,1,10,4,10,22
5005,7,9,7,5,4,7,7,2,9,12,6,8,3,7,6,6,0
5006,3,4,4,3,2,6,11,3,7,11,9,4,2,11,3,4,21
5007,3,8,4,6,4,8,8,6,5,9,6,4,3,8,3,6,8
5008,2,3,3,2,2,10,6,3,6,10,3,6,2,8,3,9,8
5009,5,10,7,8,3,10,6,2,8,14,3,8,0,7,0,8,25
5010,4,6,5,4,4,9,7,3,6,10,4,6,2,8,5,10,24
5011,4,10,6,8,7,6,6,4,3,8,7,11,6,9,3,8,22
5012,2,4,3,3,1,11,6,2,7,11,3,7,0,7,1,8,25
5013,2,3,3,1,2,8,8,3,5,10,6,8,3,8,2,8,3
5014,2,7,3,5,2,8,4,3,7,7,2,8,1,6,2,8,15
5015,5,10,7,8,3,8,3,2,8,9,2,9,1,6,3,8,15
5016,4,4,5,6,2,7,6,5,9,5,6,10,0,8,9,8,2
5017,4,5,5,4,3,6,9,5,7,7,10,9,3,9,1,8,20
5018,5,5,6,7,3,8,6,8,9,6,5,11,1,8,6,11,23
5019,4,7,5,5,3,8,8,2,8,7,6,7,0,8,4,7,18
5020,3,5,4,7,2,7,7,9,6,7,6,8,3,8,4,8,13
5021,4,8,6,6,5,8,9,4,6,10,5,5,2,8,6,9,24
5022,4,3,4,5,3,7,7,12,1,7,9,8,8,6,0,8,7
5023,8,9,9,7,5,3,9,5,8,10,10,10,3,9,2,6,20
5024,2,4,4,3,1,5,12,3,5,13,7,3,1,10,1,6,4
5025,5,8,7,6,7,8,6,7,3,8,6,8,6,6,6,11,6
5026,3,4,6,3,2,7,7,1,9,10,6,8,2,8,3,7,16
5027,4,9,5,6,2,1,15,5,3,12,9,4,0,8,2,6,4
5028,4,10,5,8,4,6,8,6,10,7,7,10,1,9,8,8,0
5029,4,7,5,5,1,4,14,4,7,12,9,3,0,10,1,5,21
5030,8,15,8,8,5,5,8,5,4,8,7,6,6,12,3,8,9
5031,1,4,3,3,2,10,6,3,5,10,3,6,2,8,2,9,8
5032,7,11,10,8,6,8,7,7,8,9,5,4,4,8,6,11,8
5033,9,13,7,7,3,4,13,3,5,13,7,3,2,7,5,4,4
5034,3,4,3,2,1,6,11,2,7,11,9,5,2,9,3,4,21
5035,6,10,9,8,14,9,7,5,2,7,6,8,11,11,4,8,19
5036,3,6,4,4,2,4,9,6,7,12,9,10,2,10,3,7,22
5037,5,9,6,8,3,9,6,9,8,7,4,9,3,8,4,8,14
5038,1,1,3,2,1,5,10,1,6,9,11,9,1,11,2,8,17
5039,2,4,3,3,1,4,8,4,6,11,9,11,1,9,3,7,22
5040,5,11,7,8,5,8,9,4,6,8,4,9,4,6,6,11,6
5041,4,4,6,3,3,7,6,3,4,10,8,9,9,5,3,9,7
5042,1,2,2,3,2,8,7,6,2,5,6,10,2,9,4,9,14
5043,1,3,2,1,1,11,3,3,2,10,2,9,1,6,1,8,10
5044,3,10,5,7,1,7,15,1,6,7,11,8,0,8,0,8,21
5045,4,7,6,9,9,9,6,6,3,7,7,8,7,9,6,5,17
5046,2,9,3,7,3,8,7,0,7,7,6,8,0,8,3,7,18
5047,3,7,4,5,3,6,6,9,7,6,6,7,2,8,9,9,24
5048,4,11,5,8,3,6,11,10,4,7,3,9,3,7,5,11,6
5049,1,0,1,0,0,8,7,6,4,7,6,8,2,8,2,8,13
5050,4,8,4,6,3,1,13,4,4,12,10,6,0,8,1,6,4
5051,3,3,4,5,2,7,7,8,7,6,5,11,2,8,5,10,23
5052,4,4,6,3,3,7,7,3,6,10,7,8,5,9,4,8,3
5053,5,7,7,5,5,8,6,1,8,11,4,9,3,8,5,10,12
5054,5,9,8,7,4,3,10,3,4,10,10,9,5,8,1,7,5
5055,3,7,5,5,4,8,9,4,3,8,5,6,6,9,6,4,25
5056,8,12,8,7,4,9,7,3,7,9,2,5,5,7,4,8,11
5057,5,9,5,7,1,0,0,7,6,0,1,4,0,8,0,8,15
5058,3,5,4,3,2,8,7,8,5,7,7,8,2,8,3,8,13
5059,1,0,2,1,0,8,6,11,4,7,12,8,3,10,0,8,20
5060,2,3,3,2,1,5,12,3,7,11,9,5,1,10,2,5,21
5061,5,8,5,9,7,8,7,7,3,8,6,9,3,9,6,7,14
5062,2,3,3,1,1,5,8,2,7,11,8,10,1,8,3,7,12
5063,3,5,6,4,2,6,12,2,3,8,11,8,2,10,1,9,9
5064,3,7,3,5,3,6,8,9,7,7,5,7,2,8,8,9,24
5065,3,9,3,7,1,0,1,5,6,0,0,7,0,8,0,8,15
5066,5,10,5,7,3,7,6,15,1,7,7,8,3,8,0,8,3
5067,3,4,4,3,3,8,6,6,3,7,7,8,7,5,2,7,7
5068,5,8,7,6,5,7,9,2,5,13,6,5,2,10,2,8,4
5069,6,12,6,6,3,8,7,4,3,13,8,8,3,10,3,8,2
5070,2,3,3,2,1,9,2,2,1,8,2,10,1,6,2,8,10
5071,2,1,3,1,1,5,9,4,4,9,7,4,1,9,3,7,1
5072,8,13,7,8,7,9,7,4,5,9,5,7,7,6,9,8,24
5073,3,3,4,4,2,7,6,7,8,6,5,10,1,8,6,11,23
5074,6,9,8,6,7,11,6,3,6,10,3,7,3,7,3,10,3
5075,3,4,5,3,3,8,7,3,5,10,4,7,2,7,4,10,6
5076,3,4,4,6,1,7,7,4,4,7,6,8,3,8,4,8,16
5077,3,4,4,6,2,7,5,7,7,5,5,10,1,8,6,11,23
5078,6,10,6,8,4,4,9,7,7,13,10,8,2,10,2,7,22
5079,8,14,8,8,4,9,4,4,4,13,5,8,3,10,3,8,2
5080,3,8,4,7,2,8,7,8,5,6,7,8,3,8,5,9,14
5081,3,4,5,3,2,7,7,4,9,6,6,8,2,8,6,8,16
5082,4,11,6,8,3,7,7,0,8,14,6,8,0,8,1,8,18
5083,3,10,3,8,2,0,2,3,6,1,0,8,0,8,0,8,15
5084,4,9,6,7,9,8,7,5,1,7,6,8,10,11,3,9,19
5085,2,7,2,5,1,15,3,3,5,12,1,8,0,8,0,8,25
5086,3,6,4,4,4,8,7,6,3,7,6,10,3,8,7,9,12
5087,6,6,6,4,4,5,11,3,2,9,7,7,7,12,2,6,19
5088,5,10,7,8,4,11,8,5,2,6,9,8,8,10,0,8,19
5089,3,7,4,5,4,7,6,5,4,7,7,11,6,5,1,10,7
5090,5,7,7,6,7,7,8,4,8,8,7,9,3,8,8,6,21
5091,3,8,3,6,2,13,3,5,4,13,2,10,0,7,0,8,25
5092,2,1,3,3,2,7,7,3,8,6,6,8,2,8,6,8,16
5093,4,5,8,4,4,7,6,3,4,9,7,8,7,5,2,8,7
5094,2,2,3,3,1,4,4,3,7,2,1,7,0,7,1,6,15
5095,5,7,6,6,7,7,8,5,3,7,5,7,8,7,5,7,5
5096,3,7,4,5,2,5,11,3,4,9,12,8,2,10,1,8,9
5097,3,5,4,3,2,4,11,2,7,11,10,6,1,11,2,5,17
5098,1,1,2,1,1,7,10,1,5,7,11,8,1,11,1,8,17
5099,2,9,4,6,2,7,4,3,2,6,1,8,2,7,2,8,10
5100,4,8,4,6,2,3,11,4,4,11,12,8,2,10,1,8,9
5101,6,9,6,7,6,3,12,2,2,10,9,8,6,11,2,7,19
5102,3,10,4,7,2,7,7,4,4,7,6,8,3,8,4,8,16
5103,3,9,3,6,1,1,12,5,5,11,10,8,0,8,3,6,4
5104,4,11,6,9,5,8,4,0,8,9,3,10,2,5,3,9,15
5105,4,9,6,7,7,8,7,2,8,7,6,8,0,8,9,8,0
5106,3,5,4,3,3,8,7,6,6,7,6,6,3,8,3,6,3
5107,4,8,6,6,7,5,6,4,4,7,6,9,8,11,7,6,6
5108,2,3,3,2,1,7,9,3,4,13,5,4,0,9,2,9,1
5109,4,9,7,6,4,11,6,1,8,10,1,6,2,8,3,10,16
5110,1,0,2,0,0,7,9,3,1,7,12,8,1,11,0,8,17
5111,5,9,5,6,2,7,7,15,0,7,6,8,3,8,0,8,3
5112,4,7,6,5,5,7,8,5,5,9,7,6,3,7,6,7,24
5113,5,9,8,7,4,7,8,1,8,10,7,8,3,8,4,7,16
5114,7,9,10,8,11,7,6,5,5,7,6,8,7,10,8,8,9
5115,3,5,5,7,2,8,8,4,3,7,14,8,3,9,0,8,9
5116,4,8,6,6,8,9,7,4,7,7,6,5,5,5,7,7,8
5117,7,9,10,7,6,5,8,2,7,10,8,10,3,8,4,7,11
5118,4,6,6,8,8,9,9,5,0,6,7,10,6,12,5,10,14
5119,2,5,4,4,3,9,7,5,6,10,4,6,2,8,3,8,8
5120,5,11,6,8,6,7,5,8,6,6,8,9,2,11,9,8,2
5121,5,10,6,8,3,8,8,6,9,5,6,7,0,8,9,8,2
5122,3,3,4,2,1,4,12,4,3,11,11,6,2,11,1,8,9
5123,4,9,6,7,3,6,12,3,8,8,12,8,1,11,1,7,21
5124,3,8,5,6,3,5,4,3,0,5,2,7,2,7,2,7,10
5125,3,6,4,5,4,5,8,4,3,7,6,9,4,10,8,11,12
5126,4,9,6,6,9,9,9,4,5,7,6,6,5,8,9,5,8
5127,1,0,2,0,0,8,10,3,1,6,12,8,1,11,0,8,17
5128,7,10,5,8,4,8,10,3,3,13,4,5,2,9,7,9,25
5129,6,9,8,7,10,9,8,4,5,5,8,8,10,7,8,6,20
5130,3,9,5,6,4,6,7,9,6,6,6,5,3,8,3,8,8
5131,4,7,5,5,2,7,4,14,5,7,14,8,3,9,0,8,20
5132,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,18
5133,3,7,4,5,3,7,6,11,1,8,9,8,7,6,0,8,7
5134,4,7,6,6,7,7,6,4,3,7,6,9,6,11,8,12,12
5135,5,10,7,8,6,8,5,3,5,6,7,7,3,10,9,9,16
5136,6,9,6,6,5,2,11,2,3,10,10,8,5,11,1,7,19
5137,3,4,4,3,2,7,8,5,6,5,9,9,5,10,1,7,20
5138,4,5,5,5,2,9,8,7,6,5,7,9,3,8,5,9,14
5139,4,8,5,6,2,4,13,8,1,11,6,3,1,10,4,8,1
5140,2,3,4,2,1,7,11,4,3,11,4,2,0,9,3,8,1
5141,4,2,5,4,4,8,7,6,6,7,6,6,2,8,7,10,24
5142,3,6,4,4,1,3,9,5,7,11,11,10,2,9,2,6,22
5143,3,5,6,4,4,7,7,2,4,9,7,8,7,5,1,8,7
5144,2,3,4,2,2,7,7,2,7,11,7,9,2,8,4,8,12
5145,6,11,9,8,8,8,8,5,6,10,6,5,6,9,6,11,8
5146,3,9,4,7,2,5,8,7,9,6,7,13,1,8,4,9,22
5147,5,9,5,7,6,5,10,7,4,7,4,9,2,7,5,11,6
5148,5,9,5,6,2,4,15,8,1,12,6,2,0,9,4,8,1
5149,9,13,6,7,4,5,7,7,4,10,7,8,5,9,5,7,13
5150,5,10,7,8,9,8,8,5,3,7,9,8,6,8,3,7,19
5151,6,9,6,7,3,1,12,4,4,12,12,8,2,10,1,7,9
5152,5,11,7,8,8,8,5,5,3,8,7,9,9,9,6,11,9
5153,4,8,4,6,3,6,7,10,10,7,6,6,3,8,4,8,8
5154,8,10,8,5,4,9,8,4,5,8,3,5,6,7,4,8,3
5155,3,7,4,5,3,8,8,7,5,7,5,6,2,8,8,8,2
5156,2,1,3,2,1,6,7,6,9,7,6,14,0,8,4,9,22
5157,5,7,6,5,7,7,9,6,5,7,6,8,8,8,5,7,7
