@relation 'letter-weka.filters.unsupervised.attribute.Remove-V-R13,11,7,14,12,15,9,8,10,6,16,3,5,1,4,2,17'

@attribute x-ege numeric
@attribute x2ybr numeric
@attribute y-bar numeric
@attribute xegvy numeric
@attribute xy2br numeric
@attribute y-ege numeric
@attribute y2bar numeric
@attribute x2bar numeric
@attribute xybar numeric
@attribute x-bar numeric
@attribute yegvx numeric
@attribute width numeric
@attribute onpix numeric
@attribute x-box numeric
@attribute high numeric
@attribute y-box numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
8,9,7,6,8,0,1,12,7,7,8,4,3,4,6,8,M
1,8,7,9,12,3,6,5,11,6,9,4,2,3,4,6,C
3,11,9,9,9,1,7,6,12,3,7,6,3,5,6,8,U
3,6,7,8,8,3,4,8,7,7,8,5,4,4,6,8,O
7,4,5,7,7,10,3,4,6,7,9,9,9,6,10,8,H
2,9,10,10,6,3,5,3,10,6,6,4,3,3,5,7,F
2,5,7,7,10,8,5,3,6,7,8,6,6,4,6,8,X
3,7,8,9,7,9,5,4,7,8,11,5,4,3,7,6,J
3,6,7,8,8,4,8,9,7,7,8,6,3,5,7,5,O
6,8,9,10,10,1,7,4,5,6,8,9,7,7,8,11,U
2,7,7,9,10,4,5,5,10,6,9,3,2,2,3,5,G
9,8,11,13,7,2,2,3,9,5,5,7,4,5,4,6,W
1,5,7,10,6,3,6,2,13,9,10,6,4,4,4,6,P
5,6,7,10,6,6,4,4,7,9,5,6,7,4,7,9,N
8,7,6,6,10,2,5,6,7,6,8,5,4,4,3,2,M
0,6,13,10,3,3,1,7,11,3,8,5,4,5,8,11,P
5,4,4,3,8,7,5,4,6,7,7,11,10,8,9,10,Q
3,6,7,8,8,6,8,4,6,7,8,4,2,2,5,7,X
4,7,8,9,8,4,7,2,11,6,7,7,4,7,8,14,X
0,2,5,7,11,3,9,1,7,4,7,5,3,4,6,8,L
2,7,6,10,12,3,7,6,11,6,10,4,3,4,6,8,G
1,6,7,8,14,4,8,7,7,5,9,3,1,2,5,7,C
2,6,7,8,8,5,6,6,7,7,10,2,2,2,3,1,E
4,5,7,10,4,6,6,5,9,9,5,6,4,8,7,13,Y
6,6,8,8,8,1,1,13,6,8,10,6,6,5,8,11,N
1,12,9,11,10,2,8,1,10,4,7,7,4,4,8,10,Y
2,11,8,9,9,3,7,1,10,4,5,5,3,3,5,7,X
0,4,7,7,8,0,5,1,11,10,7,2,1,1,2,3,J
3,6,7,8,8,0,0,14,7,7,8,4,2,3,4,6,H
0,5,8,8,6,9,9,6,5,9,7,4,2,3,6,4,S
4,6,7,8,8,0,0,10,5,7,8,1,0,1,1,0,N
3,6,7,8,8,4,4,9,7,7,8,8,5,6,8,10,O
5,10,10,8,9,1,4,3,10,4,8,6,4,4,6,8,N
3,3,6,9,7,4,8,1,10,9,9,6,4,4,6,8,X
3,5,8,8,9,6,8,5,6,7,9,5,4,3,5,7,E
0,8,10,9,5,3,5,3,10,4,7,3,1,2,2,1,P
5,6,8,11,9,10,3,4,8,5,9,7,7,5,8,9,E
5,7,8,8,8,1,4,3,10,6,8,5,2,3,4,5,N
2,8,10,8,8,5,8,6,11,6,9,6,3,9,7,13,C
3,9,9,10,9,1,5,5,6,7,8,2,1,2,1,3,U
0,10,13,8,8,0,5,1,6,8,8,1,0,1,1,0,T
0,6,7,8,15,7,11,6,7,3,7,4,2,3,7,10,E
1,11,10,11,8,2,7,1,7,7,8,4,2,2,4,5,Y
5,2,3,3,10,3,2,6,12,12,10,6,4,6,5,10,A
1,11,12,11,5,1,6,4,13,2,5,7,3,7,6,8,Y
3,5,10,7,8,6,4,10,7,5,11,5,3,5,8,5,R
13,7,7,12,8,4,2,6,7,7,10,8,12,5,7,10,W
4,2,3,4,10,3,2,2,8,10,8,6,4,4,7,9,A
2,3,6,7,6,7,4,5,7,9,6,4,4,2,6,5,Z
2,6,7,8,8,2,4,7,9,8,8,3,2,2,4,5,O
2,8,7,11,9,5,6,4,9,7,6,8,5,7,8,10,S
5,3,6,7,7,6,6,5,12,9,10,7,5,7,9,15,D
6,7,8,9,9,1,8,4,4,7,8,9,6,6,8,10,U
3,5,6,8,8,4,8,9,7,7,8,6,3,5,7,9,O
2,6,7,8,8,2,4,7,7,8,8,3,1,2,2,3,O
6,8,11,12,8,0,1,3,6,8,7,4,2,2,2,3,W
1,9,10,11,4,2,7,2,10,5,5,2,1,2,1,3,Y
6,5,7,10,9,7,5,3,6,6,5,6,6,4,6,9,R
1,5,8,10,4,2,4,3,12,7,8,4,2,2,3,4,P
2,5,7,7,10,5,7,8,6,7,11,7,6,6,8,11,G
1,8,6,6,12,1,4,4,14,6,6,4,2,3,4,6,J
3,12,8,8,10,4,8,2,10,4,5,7,4,4,6,8,X
11,6,10,12,6,4,3,5,8,6,4,9,6,9,7,10,W
2,9,7,10,14,4,6,5,11,4,7,5,4,5,8,11,C
1,8,8,10,13,4,7,7,9,5,10,4,2,3,5,7,C
3,6,7,7,8,6,9,2,12,7,6,7,4,7,5,9,Z
2,9,11,11,4,3,7,3,11,6,4,4,2,3,3,4,T
3,6,8,8,4,3,5,6,9,8,6,4,4,3,6,8,D
2,3,6,8,6,3,6,3,10,10,9,3,2,2,2,3,D
0,3,6,7,8,0,8,2,14,10,8,7,3,5,8,10,J
2,4,7,8,6,5,6,3,10,9,10,5,4,4,4,6,B
6,7,6,9,11,3,3,4,8,6,8,6,7,4,8,10,C
0,3,6,7,7,1,7,2,11,11,8,3,1,2,3,4,J
3,6,8,8,8,2,5,3,10,8,8,3,2,2,1,3,H
1,2,4,6,8,2,7,3,7,8,8,3,2,2,5,7,L
1,2,3,6,9,3,8,2,9,8,8,7,3,5,8,10,L
0,6,6,8,10,9,9,5,5,7,8,5,2,4,6,4,S
3,10,9,9,9,1,7,5,7,6,8,5,3,4,4,5,U
1,5,6,8,11,6,9,8,6,8,11,6,3,5,7,5,G
0,6,8,8,7,4,8,2,7,8,7,5,3,4,5,7,I
3,6,7,8,8,4,6,9,7,7,8,4,2,3,7,5,O
2,5,9,8,5,6,6,4,10,8,9,6,5,4,6,8,B
8,9,7,6,8,0,1,12,7,7,8,4,3,4,5,3,M
3,10,9,9,10,2,8,5,10,3,6,9,5,8,7,9,U
1,7,12,10,3,1,5,3,13,5,6,4,1,2,3,4,F
6,6,6,6,8,6,3,7,8,8,11,7,7,5,6,8,R
2,6,7,8,8,3,9,1,10,7,7,6,2,3,3,4,X
0,9,15,8,4,2,3,5,12,1,6,5,2,4,6,9,F
1,7,8,9,10,8,10,6,7,6,8,5,4,4,8,10,Z
0,9,14,10,3,1,7,4,12,4,5,5,1,4,5,7,T
6,7,8,12,6,3,4,5,8,5,8,8,5,8,8,15,V
2,3,6,8,6,2,5,3,10,10,9,3,2,1,3,4,D
4,5,7,8,4,6,8,7,9,8,11,10,6,7,8,11,D
2,7,13,7,3,5,5,3,13,4,4,7,3,9,7,13,F
2,9,11,9,5,3,7,2,11,6,4,3,1,3,2,4,T
11,6,7,11,8,4,2,5,7,9,8,9,14,6,8,10,W
2,9,9,10,10,3,7,6,12,4,7,4,2,3,4,6,C
3,4,6,8,9,4,8,9,7,9,8,6,3,5,8,9,Q
1,11,10,11,9,2,6,1,9,5,8,3,1,1,2,1,Y
1,9,8,9,11,3,6,4,11,4,7,3,1,2,3,4,C
4,4,9,6,9,6,6,4,8,8,11,7,5,5,8,11,R
9,8,6,5,9,3,4,3,10,7,9,6,3,4,3,4,M
2,6,7,9,10,4,2,6,5,8,9,2,2,1,3,2,Q
1,2,3,6,9,1,2,3,10,11,8,2,1,1,1,3,A
0,11,15,8,8,0,6,1,7,7,8,5,1,3,7,10,T
7,7,6,9,8,6,3,6,7,9,5,6,9,4,9,7,Y
0,6,7,8,8,3,7,0,7,8,7,3,3,2,7,9,I
2,6,6,8,7,9,7,9,6,6,9,4,3,3,5,7,B
3,3,11,7,9,5,4,10,7,6,11,5,3,4,8,11,R
2,6,7,8,8,2,4,6,7,8,8,1,0,1,0,0,O
0,10,13,8,6,1,4,4,12,1,6,4,3,4,6,8,F
2,5,7,8,11,5,7,8,6,7,10,4,2,3,5,3,G
5,7,7,9,8,4,6,3,10,7,8,6,3,4,3,4,H
3,4,6,8,9,5,8,1,11,8,10,7,5,5,5,7,E
5,10,10,8,9,1,4,3,10,3,7,8,4,5,7,9,N
6,5,9,9,6,6,3,4,8,8,4,5,4,3,5,7,J
5,2,7,7,5,4,7,3,9,9,8,8,4,8,7,12,K
0,1,0,8,4,0,6,7,0,0,8,5,1,5,7,9,L
2,7,7,8,8,3,5,8,7,8,8,4,2,3,3,5,O
3,12,6,10,8,0,4,11,7,8,8,2,0,1,1,0,U
1,9,12,10,5,2,7,3,11,5,5,3,1,2,2,3,T
3,6,7,9,9,6,3,7,8,8,7,5,7,5,9,8,Q
1,8,8,8,10,3,7,2,11,5,7,3,1,2,1,3,E
2,11,12,10,8,1,3,2,8,6,9,6,2,3,4,5,V
2,5,8,8,7,8,7,9,7,6,9,3,3,3,5,7,B
0,0,1,8,7,0,6,5,0,0,8,3,1,3,7,9,L
3,7,6,8,8,0,1,15,7,7,8,5,3,5,7,10,H
7,7,6,5,8,2,3,6,7,8,7,4,3,3,3,4,M
2,6,9,10,5,2,5,2,13,7,8,7,5,5,6,8,F
3,8,7,10,8,3,3,4,13,8,8,6,3,6,6,12,S
1,2,2,6,10,2,1,2,8,9,8,3,1,2,2,3,A
1,7,9,9,4,3,4,4,9,5,7,3,1,2,1,1,P
7,5,7,6,7,9,5,4,9,9,8,7,7,8,8,13,B
1,5,6,8,10,6,8,7,6,7,11,4,2,3,4,3,G
3,3,6,7,7,3,6,3,10,11,10,8,7,6,6,9,H
2,4,7,7,7,4,5,3,10,8,10,5,3,3,3,4,R
3,6,7,8,8,4,4,4,7,7,8,4,1,3,6,4,X
1,5,5,8,10,6,7,7,5,7,11,4,2,3,6,4,G
2,10,9,10,8,2,7,7,13,4,7,6,4,6,8,10,C
3,5,4,10,8,3,4,4,13,9,8,8,4,8,8,14,S
3,7,7,8,8,5,5,8,6,8,9,4,2,3,7,8,Q
2,6,7,8,8,6,9,4,6,7,8,5,2,3,3,4,X
0,6,7,8,8,1,8,0,14,7,8,6,3,4,8,11,I
0,0,2,8,8,0,6,3,1,0,8,3,2,3,8,10,L
10,6,7,11,8,3,1,5,7,8,9,6,9,4,7,9,W
0,1,3,8,8,0,5,3,12,15,8,2,1,2,5,7,J
3,6,7,8,10,7,3,6,7,8,9,4,4,3,4,6,E
7,7,11,12,7,2,2,3,9,5,6,6,4,6,4,6,W
8,9,8,10,8,0,2,5,6,11,8,7,4,5,8,10,W
6,7,6,5,11,1,4,5,7,7,10,4,4,3,5,7,M
3,7,8,8,9,8,8,4,8,7,6,7,7,5,6,7,T
0,2,3,7,10,0,4,5,13,13,8,3,2,3,6,8,J
2,6,7,8,8,6,8,3,6,7,8,3,2,2,3,1,X
7,7,6,5,8,2,4,3,9,7,8,8,4,4,4,5,M
0,1,4,7,7,1,7,3,2,4,6,3,1,2,3,2,L
8,5,8,7,7,5,3,5,7,7,7,6,7,5,6,7,N
2,12,11,10,8,1,4,3,9,5,8,4,2,3,5,7,V
1,10,11,11,6,2,7,2,11,4,5,4,2,3,3,5,Y
1,11,10,11,8,1,5,1,7,7,8,2,1,1,1,1,Y
2,1,4,7,8,2,2,3,6,7,8,4,2,2,6,9,A
2,12,11,10,8,1,4,4,11,3,8,4,2,4,6,8,V
6,9,12,11,8,2,2,2,10,3,7,6,6,6,7,9,W
3,6,7,8,8,4,4,4,7,7,8,4,2,3,7,10,X
0,10,12,8,8,3,5,5,11,1,6,3,1,3,6,9,F
2,3,4,5,10,3,8,0,9,8,9,6,5,4,9,11,L
0,6,7,8,8,9,8,2,7,8,8,6,7,4,7,9,Z
3,6,7,8,6,3,6,6,7,8,6,4,3,3,3,5,H
8,6,6,11,9,7,4,4,7,5,6,6,7,4,6,8,R
0,5,9,9,4,2,4,3,13,7,9,3,1,2,2,3,P
2,1,6,8,6,3,8,1,10,11,10,7,4,4,6,9,X
1,12,9,11,8,0,1,3,7,7,8,2,0,1,0,0,Y
3,6,7,8,8,0,0,15,7,7,8,5,2,5,6,9,H
3,7,8,7,6,6,5,5,9,7,7,6,5,4,5,7,B
3,7,8,8,8,4,8,1,10,7,7,8,4,5,7,9,X
7,6,6,10,8,8,5,5,7,7,8,10,11,7,8,9,V
3,14,8,9,8,0,3,4,7,8,8,5,2,3,7,5,V
5,6,7,5,5,7,7,4,7,9,7,6,8,4,6,8,D
3,8,8,8,10,4,7,2,10,5,7,10,6,7,7,9,K
6,7,9,12,10,5,0,5,6,9,10,6,8,4,8,6,Q
2,4,7,8,6,3,6,5,10,9,8,4,3,2,4,5,D
2,8,5,11,9,9,6,8,6,7,8,6,6,5,8,11,S
0,6,8,8,7,9,9,6,5,8,8,6,3,5,8,10,S
2,11,12,11,6,1,3,4,11,4,8,4,1,3,2,3,V
1,12,12,11,8,1,8,3,8,6,7,6,3,4,7,9,T
2,2,4,7,7,2,0,3,5,5,7,5,3,3,6,8,A
4,6,8,10,9,8,3,4,7,5,11,4,4,3,5,6,E
5,6,9,8,6,9,5,4,7,9,5,6,9,4,6,9,D
1,12,10,11,8,0,1,3,6,8,8,2,0,1,0,0,Y
2,4,10,9,5,7,3,3,13,8,9,5,4,7,8,10,J
10,8,8,7,8,8,5,4,5,9,6,8,10,6,7,9,U
3,6,7,8,5,3,6,9,6,6,8,5,4,3,6,9,D
3,14,4,9,8,0,5,14,7,7,8,5,2,4,5,7,U
0,6,7,8,8,0,4,4,7,7,8,0,0,0,1,1,I
7,9,6,6,8,0,1,11,8,7,8,4,3,3,5,7,M
6,6,6,11,9,8,3,4,7,7,12,6,7,4,6,7,E
3,7,5,10,7,9,5,3,6,8,9,7,6,5,8,10,X
5,10,11,11,8,1,3,2,10,2,7,6,5,6,6,9,W
5,9,8,10,9,1,6,5,5,7,7,4,2,3,3,4,U
3,7,8,8,9,5,6,7,5,9,9,5,2,4,5,5,Q
1,6,13,10,3,4,1,8,11,4,8,5,2,4,6,8,P
0,4,11,9,2,3,3,4,11,7,8,4,1,2,2,3,P
2,6,7,8,6,7,6,6,7,8,10,5,4,4,4,2,B
2,11,9,9,10,2,7,5,11,3,6,4,1,3,4,6,C
7,7,7,5,8,1,4,2,9,7,8,6,4,3,4,5,M
2,7,7,8,9,4,7,2,11,7,8,4,2,2,2,3,E
6,6,8,9,5,6,6,5,10,8,11,9,8,6,8,11,D
1,7,8,8,13,4,9,7,6,5,9,4,2,3,7,9,C
2,4,10,7,9,5,4,7,7,5,11,5,6,5,7,9,R
0,6,15,9,2,4,1,8,12,4,8,5,2,5,6,9,P
5,7,7,9,8,5,4,7,10,5,7,6,4,9,7,13,O
6,9,8,8,8,3,3,5,7,8,7,7,9,5,8,10,W
2,12,12,10,8,1,4,4,12,1,7,6,3,6,7,9,V
9,7,5,9,9,6,3,5,8,8,11,7,8,5,8,11,V
3,6,7,8,6,4,10,10,7,6,8,4,3,4,6,8,D
6,3,8,7,5,4,5,4,8,9,8,8,4,8,5,10,H
2,5,8,8,6,8,5,7,7,8,8,4,3,3,5,7,S
0,6,7,8,14,4,9,6,7,6,9,3,1,2,2,1,C
8,6,9,8,8,5,5,6,7,7,7,6,7,5,5,7,M
7,9,11,11,8,0,2,3,6,8,7,5,3,3,2,1,W
2,6,7,8,9,5,7,5,7,7,10,3,3,2,4,5,E
4,6,7,8,11,4,5,7,5,6,8,7,5,5,7,9,G
0,0,1,8,6,0,6,6,0,0,8,3,1,3,5,3,L
0,11,12,10,8,0,3,1,7,7,8,6,2,4,7,9,Y
1,6,12,10,4,4,2,9,10,4,8,6,3,5,7,5,P
2,4,6,8,8,5,9,2,11,10,12,7,5,5,7,9,E
5,5,9,8,8,8,5,5,7,8,6,6,7,4,7,6,F
3,11,8,8,12,3,7,3,11,3,5,6,4,4,5,7,K
1,6,12,10,4,4,2,9,10,4,8,4,2,4,7,5,P
2,6,6,9,11,4,5,6,6,6,9,6,4,4,5,7,G
2,7,8,7,8,6,7,8,6,8,11,4,2,3,6,4,G
0,0,2,8,7,0,6,5,0,0,8,2,1,2,5,7,L
1,1,4,6,8,3,8,2,7,7,7,6,4,5,8,10,L
0,4,5,7,10,1,6,4,15,9,7,6,3,5,7,9,J
3,6,7,8,8,4,4,4,7,7,8,4,1,4,5,3,X
3,5,9,9,6,9,4,4,8,8,7,5,5,4,4,6,S
1,12,10,11,8,2,8,2,10,5,7,6,2,4,5,7,Y
5,5,9,7,10,8,3,6,6,7,7,8,8,6,8,10,G
5,6,4,7,6,7,5,8,6,8,10,7,7,5,8,11,Q
2,11,12,10,7,1,3,3,10,4,8,6,2,4,3,5,V
1,8,8,10,13,4,8,7,9,6,10,3,2,2,4,5,C
4,6,11,10,6,6,0,5,8,8,8,5,7,3,8,5,P
5,6,6,8,10,7,5,8,7,6,3,6,5,5,7,9,U
0,6,7,8,8,8,13,4,10,7,8,4,2,3,6,8,Z
2,8,7,8,9,4,9,3,11,7,8,8,5,6,7,9,E
6,6,8,8,6,6,8,6,7,8,10,7,6,5,7,10,B
4,7,4,9,10,7,3,6,8,8,9,5,5,4,5,7,E
2,3,6,8,8,5,8,4,11,9,11,7,3,6,6,9,S
1,2,2,6,9,2,1,3,9,11,8,3,1,2,1,3,A
5,6,7,7,9,7,5,5,10,7,9,4,3,5,5,9,B
6,9,7,5,10,2,4,3,10,5,7,5,3,3,2,3,M
6,6,7,8,9,6,9,6,7,7,9,7,6,5,8,10,E
4,4,8,9,7,5,3,4,8,8,4,5,4,3,4,6,J
3,4,6,8,8,3,6,3,10,9,9,5,3,3,4,5,H
3,5,7,8,4,3,7,5,10,9,8,5,3,3,4,6,D
3,7,8,8,6,3,5,7,8,7,7,6,5,4,6,9,D
7,8,5,5,8,0,0,11,7,8,8,5,5,5,6,8,M
2,5,9,7,7,4,3,8,7,6,10,2,1,2,1,1,R
2,12,11,10,8,1,3,4,11,2,8,4,2,3,4,6,V
2,7,8,9,9,4,3,6,8,8,9,3,3,2,4,4,Q
0,4,6,7,8,1,5,2,11,11,8,2,1,1,1,3,J
2,6,7,9,8,7,4,2,7,7,7,5,4,4,4,5,X
0,6,8,8,12,6,7,5,7,5,10,1,0,1,0,0,E
6,10,9,13,6,3,4,6,6,9,6,6,3,7,6,11,V
10,10,8,10,8,2,4,2,8,4,5,9,5,9,6,12,W
14,7,6,6,11,2,5,5,7,7,10,8,7,5,6,8,M
6,6,7,8,9,3,6,6,7,8,8,5,4,3,5,7,H
0,2,4,7,10,2,7,2,8,7,8,3,1,2,2,3,L
5,8,8,9,9,3,6,3,9,5,7,6,3,7,5,10,K
0,6,7,8,8,8,14,4,10,7,8,5,2,4,8,11,Z
4,6,8,8,7,7,4,3,10,7,6,5,3,5,5,10,F
5,7,10,8,6,9,4,4,9,6,8,8,8,6,10,9,F
3,7,7,8,10,1,6,1,10,6,8,3,2,2,2,3,K
5,6,11,9,3,9,5,3,12,7,6,8,6,9,8,15,F
3,5,7,8,4,3,8,7,6,7,7,6,5,4,7,9,D
6,6,7,8,8,0,2,14,5,7,8,4,2,4,7,9,N
3,6,6,8,9,6,8,2,12,8,7,7,4,7,6,10,Z
1,11,10,11,8,2,7,1,7,7,8,5,2,3,3,5,Y
4,6,7,8,11,8,2,6,7,7,8,6,6,4,7,9,G
1,8,8,9,12,4,7,6,7,6,10,2,1,1,2,3,C
3,10,9,8,8,5,8,4,12,5,4,8,7,6,8,10,E
0,6,7,8,8,2,7,1,7,7,8,1,1,1,4,2,I
3,6,7,8,8,4,6,9,7,7,8,3,2,2,5,7,O
1,7,8,7,13,4,10,7,5,6,9,6,2,4,8,5,C
8,8,8,9,8,0,1,4,7,7,8,6,2,4,4,6,W
3,7,6,9,8,9,5,3,6,8,9,8,7,6,9,11,X
3,4,5,7,10,5,4,4,9,8,7,5,4,4,5,6,O
2,8,7,8,10,4,5,5,9,5,9,5,3,4,5,7,G
2,6,7,8,9,2,2,6,6,8,8,1,0,1,0,0,Q
11,6,11,13,10,2,4,6,4,9,6,15,7,15,8,15,M
6,6,6,9,7,7,3,4,6,9,7,4,5,2,4,6,H
2,8,8,10,14,4,7,7,8,5,10,4,2,3,6,8,C
3,3,8,8,11,2,3,8,6,4,11,6,5,5,8,11,K
3,12,10,9,9,1,7,6,12,2,7,8,3,7,6,8,U
4,6,8,8,6,8,4,5,7,9,6,6,8,4,6,8,D
2,8,8,10,7,5,8,4,11,7,6,7,4,6,8,11,S
4,6,6,8,10,8,3,6,7,8,9,6,5,4,6,8,E
4,5,9,7,10,6,5,2,7,5,7,6,5,6,6,12,R
3,4,6,9,6,6,4,2,10,11,10,4,4,6,12,9,J
2,6,8,8,6,8,6,9,7,7,10,5,6,4,7,9,B
1,6,8,9,8,5,9,2,12,7,8,5,2,2,3,5,Z
0,6,7,8,8,0,4,4,7,7,8,0,0,1,5,8,I
2,6,7,8,8,3,5,8,7,7,8,4,2,3,3,5,O
3,5,9,8,7,9,3,5,7,9,4,4,4,3,5,7,Z
7,8,8,9,8,0,0,4,7,7,8,3,1,2,1,0,W
0,2,4,7,10,2,9,1,7,5,7,4,2,3,5,7,L
8,6,7,6,7,2,4,2,9,9,8,9,9,7,8,11,M
6,7,4,8,8,8,5,6,8,8,3,9,8,6,8,11,Y
0,7,13,10,3,3,2,8,11,3,8,3,1,2,4,7,P
3,5,7,7,7,7,4,7,6,6,10,9,9,7,9,11,H
1,11,11,10,9,1,9,1,8,5,7,6,4,5,8,10,T
1,4,6,6,9,1,6,2,12,10,7,3,1,2,3,5,J
2,7,6,8,8,7,5,4,7,8,10,5,4,4,4,5,L
4,9,8,9,9,4,7,4,10,6,6,8,5,5,6,8,H
3,5,8,7,7,5,6,6,7,7,8,6,5,4,6,8,R
2,11,11,12,7,1,7,2,6,8,7,5,4,3,6,9,T
3,10,10,11,5,4,8,2,10,4,3,5,2,4,3,4,Y
10,5,7,8,8,8,5,5,6,7,10,8,10,6,7,8,W
0,6,8,8,8,8,13,3,8,7,7,5,4,4,7,9,Z
0,6,14,10,3,4,1,7,11,3,8,5,2,4,6,9,P
0,6,8,8,15,6,10,6,7,2,7,3,2,3,6,8,E
0,6,7,8,8,1,8,0,14,7,8,4,2,3,5,7,I
2,5,2,7,13,6,4,4,13,10,9,8,4,9,8,14,L
4,4,6,6,7,4,9,3,11,10,9,8,5,6,7,9,D
3,1,2,7,9,4,3,4,11,13,10,6,4,4,8,10,A
0,6,7,8,8,1,7,0,13,7,7,4,2,3,5,7,I
4,6,7,8,10,4,4,7,9,7,7,6,5,5,6,9,O
2,5,8,8,5,6,7,4,10,8,10,7,5,5,7,9,B
0,6,7,8,8,6,11,3,8,7,8,2,1,2,1,1,Z
7,11,10,10,8,2,3,3,11,2,6,7,4,7,5,7,W
2,11,12,11,8,1,6,3,7,7,8,3,1,2,3,1,T
1,6,7,9,9,5,8,1,11,7,8,2,1,1,2,3,Z
5,7,8,9,7,4,6,3,10,7,8,6,4,4,4,5,H
3,4,10,7,8,6,4,9,7,6,11,4,2,4,5,7,R
5,7,8,9,6,2,5,5,7,7,6,4,3,3,4,5,N
1,4,9,10,3,3,5,3,13,9,9,4,2,3,4,6,P
5,7,8,9,9,5,5,4,7,7,7,5,5,3,5,7,T
1,6,7,9,13,4,9,7,8,6,9,4,1,3,6,8,C
5,6,8,7,8,6,4,6,6,8,4,5,5,3,6,8,A
3,6,7,8,8,4,4,4,7,7,8,3,1,2,4,3,X
0,4,5,7,9,1,6,3,14,9,7,4,2,3,6,9,J
1,2,2,6,9,1,1,2,8,10,8,3,1,2,2,3,A
0,11,13,8,7,2,5,5,12,1,6,4,1,4,5,8,F
1,5,10,10,3,2,4,3,12,6,8,4,2,2,3,4,P
1,8,8,9,12,3,7,6,8,6,10,2,1,2,1,1,C
5,6,6,7,11,8,7,4,6,6,10,8,7,6,8,11,K
1,9,10,10,5,3,5,3,10,5,6,4,2,3,4,5,F
4,6,7,8,12,3,1,8,7,4,11,5,2,5,6,8,K
5,7,7,10,9,5,3,7,10,6,7,4,3,6,6,12,O
3,4,6,8,7,6,7,4,10,10,11,9,7,7,8,11,B
5,8,9,10,7,3,4,2,10,5,4,6,5,4,5,7,F
0,6,7,8,8,0,7,1,13,8,8,1,0,1,1,3,I
1,6,14,10,2,3,2,6,12,5,7,8,5,6,6,8,P
3,10,7,8,12,4,7,2,10,4,7,8,6,6,8,11,K
1,6,10,9,5,3,3,8,9,5,8,2,1,1,1,1,P
3,6,7,8,8,3,6,3,10,7,8,6,4,4,4,5,H
3,6,6,8,8,4,5,7,7,8,5,4,4,3,5,7,U
3,7,7,8,10,6,9,6,8,6,8,6,6,5,7,9,E
8,9,8,9,8,0,1,4,7,5,8,6,3,4,5,7,W
5,7,9,8,9,1,4,6,8,5,7,4,3,3,5,7,N
2,4,7,8,6,4,6,3,10,10,10,6,5,4,5,7,B
1,13,11,11,8,2,5,4,13,2,6,8,4,8,8,11,Y
5,4,4,5,10,4,2,3,8,11,9,7,4,8,7,13,A
1,1,4,6,7,3,9,3,6,5,6,6,3,4,6,9,L
5,3,8,9,6,8,7,5,5,6,5,8,8,6,8,9,D
3,6,7,8,11,5,7,4,7,5,10,4,3,3,4,5,K
2,6,6,9,10,4,6,6,6,7,8,4,2,3,4,6,G
6,9,11,11,7,1,2,3,9,4,6,4,2,4,2,3,W
0,6,8,8,15,7,12,6,7,3,6,5,3,5,8,5,E
2,5,6,8,8,3,8,1,10,8,8,6,3,3,3,5,X
2,6,6,8,9,8,5,3,6,7,8,5,5,4,6,9,X
2,1,3,6,9,3,3,4,11,12,9,5,3,3,7,9,A
2,2,3,6,8,1,0,2,7,7,8,2,0,1,0,0,A
8,6,6,8,10,5,2,5,7,9,10,6,8,5,8,10,G
1,6,12,10,4,4,2,8,10,4,8,4,2,3,4,7,P
4,5,7,7,7,7,4,7,8,8,10,6,7,5,7,10,R
3,6,5,9,8,7,4,8,6,8,11,6,6,5,8,6,Q
2,6,8,8,8,0,1,11,7,7,8,2,0,1,0,0,H
3,5,8,7,6,5,5,3,10,8,9,4,3,2,3,5,B
2,8,8,10,13,4,7,7,10,6,10,4,3,3,5,7,C
5,6,8,8,10,5,6,3,7,6,7,6,7,5,7,9,T
5,6,7,8,6,6,6,4,6,7,10,4,3,3,3,4,B
4,8,7,9,15,5,7,4,10,3,6,7,5,6,8,10,C
7,7,5,8,8,4,3,4,7,8,7,5,7,3,6,8,U
2,6,9,8,6,5,5,4,9,7,6,5,4,3,4,6,B
2,9,10,10,4,2,5,4,10,6,6,3,2,3,4,5,F
6,9,11,11,8,1,2,2,7,7,8,4,3,3,3,4,W
7,8,7,9,7,5,3,6,8,7,10,8,7,6,6,9,W
1,6,11,10,4,3,2,8,10,4,8,4,3,3,6,9,P
2,6,7,8,5,3,6,7,7,7,7,4,3,3,4,5,D
3,14,8,9,8,0,3,5,6,8,8,6,1,4,7,9,V
6,3,5,7,9,7,6,5,11,10,11,7,5,10,8,13,B
0,6,7,8,8,1,7,0,13,7,7,4,2,3,4,6,I
1,6,7,7,14,4,11,7,5,6,8,6,3,5,8,11,C
2,7,8,8,8,3,5,7,7,7,8,3,2,2,2,1,O
1,8,10,10,4,3,4,4,9,5,7,3,2,2,3,2,P
6,6,7,8,8,0,2,15,4,7,8,5,3,5,8,10,N
1,6,7,9,13,4,9,7,9,6,9,3,1,2,4,3,C
0,2,5,7,11,2,8,0,8,6,8,6,4,4,7,9,L
0,9,9,9,5,3,9,1,10,7,5,6,4,5,5,7,T
3,6,7,8,8,4,4,4,7,8,8,2,0,2,1,1,X
1,6,11,8,4,5,5,3,13,6,8,5,3,5,6,12,I
